ANO;NIVEL;COD_CURSO;NOME_CURSO;CIDADE;PAIS;NOME_PAIS;TOTAL
1997;M;3;Ciência da Computação;Taubaté;BR;Brasil;1
1997;M;3;Ciência da Computação;Três Lagoas;BR;Brasil;1
1997;M;3;Ciência da Computação;Três Marias;BR;Brasil;1
1997;M;3;Ciência da Computação;Tupaciguara;BR;Brasil;1
1997;M;3;Ciência da Computação;Ubá;BR;Brasil;1
1997;M;3;Ciência da Computação;Uberlândia;BR;Brasil;2
1997;M;3;Ciência da Computação;Viedma;AR;Argentina;1
1997;M;3;Ciência da Computação;Vitória da Conquista;BR;Brasil;1
1997;M;4;Física;Abatiá;BR;Brasil;1
1997;M;4;Física;Americana;BR;Brasil;1
1997;M;4;Física;Anápolis;BR;Brasil;1
1997;M;4;Física;Araraquara;BR;Brasil;1
1997;M;4;Física;Arequipa;PE;Peru;1
1997;M;4;Física;Belo Horizonte;BR;Brasil;2
1997;M;4;Física;Brasília;BR;Brasil;2
1997;M;4;Física;Campina Verde;BR;Brasil;1
1997;M;4;Física;Campinas;BR;Brasil;4
1997;M;4;Física;Cornélio Procópio;BR;Brasil;1
1997;M;4;Física;Cruz Alta;BR;Brasil;1
1997;M;4;Física;Curitiba;BR;Brasil;5
1997;M;4;Física;Diadema;BR;Brasil;1
1997;M;4;Física;Feira de Santana;BR;Brasil;1
1997;M;4;Física;Fortaleza;BR;Brasil;1
1997;M;4;Física;Goiânia;BR;Brasil;2
1997;M;4;Física;Holguín;CU;Cuba;1
1997;M;4;Física;Iguaraçu;BR;Brasil;1
1997;M;4;Física;Ilhéus;BR;Brasil;1
1997;M;4;Física;Inajá;BR;Brasil;1
1997;M;4;Física;Ipatinga;BR;Brasil;1
1997;M;4;Física;Itatiba;BR;Brasil;1
1997;M;4;Física;Jandaia do Sul;BR;Brasil;1
1997;M;4;Física;Jaú;BR;Brasil;2
1997;M;4;Física;João Pessoa;BR;Brasil;1
1997;M;4;Física;Jundiaí;BR;Brasil;1
1997;M;4;Física;La Paz;BO;Bolívia;1
1997;M;4;Física;Lima;PE;Peru;1
1997;M;4;Física;Lins;BR;Brasil;1
1997;M;4;Física;Macapá;BR;Brasil;1
1997;M;4;Física;Mirandópolis;BR;Brasil;1
1997;M;4;Física;Paris;FR;França;1
1997;M;4;Física;Patos de Minas;BR;Brasil;1
1997;M;4;Física;Poços de Caldas;BR;Brasil;1
1997;M;4;Física;Ponta Porã;BR;Brasil;1
1997;M;4;Física;Registro;BR;Brasil;1
1997;M;4;Física;Ribeirão Preto;BR;Brasil;1
1997;M;4;Física;Rio das Pedras;BR;Brasil;1
1997;M;4;Física;Rio de Janeiro;BR;Brasil;4
1997;M;4;Física;Salto;BR;Brasil;1
1997;M;4;Física;São Luís;BR;Brasil;1
1997;M;4;Física;São Paulo;BR;Brasil;7
1997;M;4;Física;Tubarão;BR;Brasil;1
1997;M;4;Física;Tupi Paulista;BR;Brasil;1
1997;M;4;Física;Uberlândia;BR;Brasil;1
1997;M;4;Física;Valparaíso;BR;Brasil;1
1997;M;4;Física;Volta Redonda;BR;Brasil;1
1997;M;5;Química;Americana;BR;Brasil;1
1997;M;5;Química;Apucarana;BR;Brasil;2
1997;M;5;Química;Aracaju;BR;Brasil;1
1997;M;5;Química;Arapongas;BR;Brasil;1
1997;M;5;Química;Ayacucho;PE;Peru;1
1997;M;5;Química;Barbacena;BR;Brasil;1
1997;M;5;Química;Bariri;BR;Brasil;1
1997;M;5;Química;Barretos;BR;Brasil;1
1997;M;5;Química;Bauru;BR;Brasil;1
1997;M;5;Química;Bragança Paulista;BR;Brasil;1
1997;M;5;Química;Brasília;BR;Brasil;2
1997;M;5;Química;Campinas;BR;Brasil;23
1997;M;5;Química;Campo Mourão;BR;Brasil;1
1997;M;5;Química;Canoas;BR;Brasil;1
1997;M;5;Química;Capão Bonito;BR;Brasil;1
1997;M;5;Química;Caravelas;BR;Brasil;1
1997;M;5;Química;Catanduva;BR;Brasil;1
1997;M;5;Química;Colatina;BR;Brasil;1
1997;M;5;Química;Cosmópolis;BR;Brasil;1
1997;M;5;Química;Curitiba;BR;Brasil;1
1997;M;5;Química;Espírito Santo do Pinhal;BR;Brasil;1
1997;M;5;Química;Fortaleza;BR;Brasil;1
1997;M;5;Química;Frutal;BR;Brasil;1
1997;M;5;Química;Gavião Peixoto;BR;Brasil;1
1997;M;5;Química;Goiânia;BR;Brasil;1
1997;M;5;Química;Guaíra;BR;Brasil;1
1997;M;5;Química;Guaramirim;BR;Brasil;1
1997;M;5;Química;Indaiatuba;BR;Brasil;2
1997;M;5;Química;Itapira;BR;Brasil;2
1997;M;5;Química;Ituiutaba;BR;Brasil;1
1997;M;5;Química;Ituverava;BR;Brasil;2
1997;M;5;Química;Ivatuba;BR;Brasil;1
1997;M;5;Química;Jaú;BR;Brasil;1
1997;M;5;Química;Jequié;BR;Brasil;1
1997;M;5;Química;Jundiaí;BR;Brasil;2
1997;M;5;Química;Lima;PE;Peru;1
1997;M;5;Química;Limeira;BR;Brasil;1
1997;M;5;Química;Lins;BR;Brasil;1
1997;M;5;Química;Londrina;BR;Brasil;1
1997;M;5;Química;Macaé;BR;Brasil;1
1997;M;5;Química;Macedônia;BR;Brasil;1
1997;M;5;Química;Maringá;BR;Brasil;1
1997;M;5;Química;Marília;BR;Brasil;1
1997;M;5;Química;Mendonça;BR;Brasil;1
1997;M;5;Química;Monte Mor;BR;Brasil;1
1997;M;5;Química;New Jersey;US;Estados Unidos da América;1
1997;M;5;Química;Nova Odessa;BR;Brasil;1
1997;M;5;Química;Novo Hamburgo;BR;Brasil;1
1997;M;5;Química;Novo Sarandi;BR;Brasil;1
1997;M;5;Química;Osasco;BR;Brasil;1
1997;M;5;Química;Ouro Fino;BR;Brasil;1
1997;M;5;Química;Piracicaba;BR;Brasil;2
1997;M;5;Química;Pirassununga;BR;Brasil;1
1997;M;5;Química;Piumhi;BR;Brasil;1
1997;M;5;Química;Rafard;BR;Brasil;1
1997;M;5;Química;Recife;BR;Brasil;4
1997;M;5;Química;Ribeirão Preto;BR;Brasil;1
1997;M;5;Química;Rio Claro;BR;Brasil;1
1997;M;5;Química;Rio de Janeiro;BR;Brasil;4
1997;M;5;Química;Santa Branca;BR;Brasil;1
1997;M;5;Química;Santa Fé do Sul;BR;Brasil;1
1997;M;5;Química;Santo André;BR;Brasil;2
1997;M;5;Química;Santos;BR;Brasil;2
1997;M;5;Química;São Carlos;BR;Brasil;1
1997;M;5;Química;São Gonçalo;BR;Brasil;1
1997;M;5;Química;São João da Boa Vista;BR;Brasil;1
1997;M;5;Química;São José do Rio Pardo;BR;Brasil;1
1997;M;5;Química;São Manuel;BR;Brasil;1
1997;M;5;Química;São Paulo;BR;Brasil;22
1997;M;5;Química;Tokyo;JP;Japão;1
1997;M;5;Química;Uberlândia;BR;Brasil;1
1997;M;5;Química;Varginha;BR;Brasil;1
1997;M;5;Química;Vitória;BR;Brasil;1
1997;M;5;Química;Volta Redonda;BR;Brasil;1
1997;M;6;Ciências Biológicas;Amparo;BR;Brasil;2
1997;M;6;Ciências Biológicas;Angol;CL;Chile;1
1997;M;6;Ciências Biológicas;Araraquara;BR;Brasil;2
1997;M;6;Ciências Biológicas;Assis;BR;Brasil;1
1997;M;6;Ciências Biológicas;Atibaia;BR;Brasil;1
1997;M;6;Ciências Biológicas;Barra Mansa;BR;Brasil;1
1997;M;6;Ciências Biológicas;Batatais;BR;Brasil;2
1997;M;6;Ciências Biológicas;Bauru;BR;Brasil;2
1997;M;6;Ciências Biológicas;Belo Horizonte;BR;Brasil;7
1997;M;6;Ciências Biológicas;Bicas;BR;Brasil;1
1997;M;6;Ciências Biológicas;Boituva;BR;Brasil;1
1997;M;6;Ciências Biológicas;Boston;US;Estados Unidos da América;1
1997;M;6;Ciências Biológicas;Botucatu;BR;Brasil;1
1997;M;6;Ciências Biológicas;Bragança Paulista;BR;Brasil;1
1997;M;6;Ciências Biológicas;Brasília;BR;Brasil;3
1997;M;6;Ciências Biológicas;Buenos Aires;AR;Argentina;1
1997;M;6;Ciências Biológicas;Campinas;BR;Brasil;17
1997;M;6;Ciências Biológicas;Campo Grande;BR;Brasil;1
1997;M;6;Ciências Biológicas;Capivari;BR;Brasil;2
1997;M;6;Ciências Biológicas;Caririaçu;BR;Brasil;1
1997;M;6;Ciências Biológicas;Castilho;BR;Brasil;2
1997;M;6;Ciências Biológicas;Catanduva;BR;Brasil;1
1997;M;6;Ciências Biológicas;Curitiba;BR;Brasil;3
1997;M;6;Ciências Biológicas;Divinópolis;BR;Brasil;1
1997;M;6;Ciências Biológicas;Duartina;BR;Brasil;1
1997;M;6;Ciências Biológicas;Frutal;BR;Brasil;1
1997;M;6;Ciências Biológicas;Goiânia;BR;Brasil;2
1997;M;6;Ciências Biológicas;Guaratinguetá;BR;Brasil;1
1997;M;6;Ciências Biológicas;Iacri;BR;Brasil;1
1997;M;6;Ciências Biológicas;Ilha Solteira;BR;Brasil;1
1997;M;6;Ciências Biológicas;Indaiatuba;BR;Brasil;2
1997;M;6;Ciências Biológicas;Ipiales;CO;Colômbia;1
1997;M;6;Ciências Biológicas;Iquitos;PE;Peru;1
1997;M;6;Ciências Biológicas;Itamonte;BR;Brasil;1
1997;M;6;Ciências Biológicas;Itapetininga;BR;Brasil;3
1997;M;6;Ciências Biológicas;Ituiutaba;BR;Brasil;1
1997;M;6;Ciências Biológicas;Jacareí;BR;Brasil;1
1997;M;6;Ciências Biológicas;Jaú;BR;Brasil;2
1997;M;6;Ciências Biológicas;Jundiaí;BR;Brasil;1
1997;M;6;Ciências Biológicas;La Habana;CU;Cuba;2
1997;M;6;Ciências Biológicas;Londrina;BR;Brasil;2
1997;M;6;Ciências Biológicas;Luanda;PT;Portugal;1
1997;M;6;Ciências Biológicas;Lucélia;BR;Brasil;1
1997;M;6;Ciências Biológicas;Mirandópolis;BR;Brasil;1
1997;M;6;Ciências Biológicas;Mogi Guaçu;BR;Brasil;1
1997;M;6;Ciências Biológicas;Mogi Mirim;BR;Brasil;1
1997;M;6;Ciências Biológicas;Monte Alegre de Minas;BR;Brasil;1
1997;M;6;Ciências Biológicas;Morrinhos;BR;Brasil;1
1997;M;6;Ciências Biológicas;Muzambinho;BR;Brasil;1
1997;M;6;Ciências Biológicas;Natal;BR;Brasil;1
1997;M;6;Ciências Biológicas;Niterói;BR;Brasil;1
1997;M;6;Ciências Biológicas;Nova Aurora;BR;Brasil;1
1997;M;6;Ciências Biológicas;Odense;DK;Dinamarca;1
1997;M;6;Ciências Biológicas;Osasco;BR;Brasil;1
1997;M;6;Ciências Biológicas;Ourinhos;BR;Brasil;1
1997;M;6;Ciências Biológicas;Palestina;BR;Brasil;1
1997;M;6;Ciências Biológicas;Passo Fundo;BR;Brasil;1
1997;M;6;Ciências Biológicas;Passos;BR;Brasil;1
1997;M;6;Ciências Biológicas;Pato Branco;BR;Brasil;1
1997;M;6;Ciências Biológicas;Patos;BR;Brasil;1
1997;M;6;Ciências Biológicas;Paulistânia;BR;Brasil;1
1997;M;6;Ciências Biológicas;Piracicaba;BR;Brasil;4
1997;M;6;Ciências Biológicas;Poços de Caldas;BR;Brasil;1
1997;M;6;Ciências Biológicas;Pompéia;BR;Brasil;1
1997;M;6;Ciências Biológicas;Ponta Grossa;BR;Brasil;2
1997;M;6;Ciências Biológicas;Pontal;BR;Brasil;1
1997;M;6;Ciências Biológicas;Porto Alegre;BR;Brasil;4
1997;M;6;Ciências Biológicas;Rafard;BR;Brasil;1
1997;M;6;Ciências Biológicas;Resende;BR;Brasil;1
1997;M;6;Ciências Biológicas;Ribeirão Preto;BR;Brasil;3
1997;M;6;Ciências Biológicas;Rio de Janeiro;BR;Brasil;9
1997;M;6;Ciências Biológicas;Rio dos Cedros;BR;Brasil;1
1997;M;6;Ciências Biológicas;Rueil-Malmaison;FR;França;1
1997;M;6;Ciências Biológicas;Salesópolis;BR;Brasil;1
1997;M;6;Ciências Biológicas;Santa Bárbara D'Oeste;BR;Brasil;1
1997;M;6;Ciências Biológicas;Santa Maria;BR;Brasil;1
1997;M;6;Ciências Biológicas;Santiago;CL;Chile;2
1997;M;6;Ciências Biológicas;Santo André;BR;Brasil;1
1997;M;6;Ciências Biológicas;Santo Antônio do Zaire;AO;Angola;1
1997;M;6;Ciências Biológicas;Santo Ângelo;BR;Brasil;1
1997;M;6;Ciências Biológicas;Santos;BR;Brasil;1
1997;M;6;Ciências Biológicas;São Bernardo do Campo;BR;Brasil;1
1997;M;6;Ciências Biológicas;São Caetano do Sul;BR;Brasil;1
1997;M;6;Ciências Biológicas;São Carlos;BR;Brasil;2
1997;M;6;Ciências Biológicas;São José do Rio Preto;BR;Brasil;2
1997;M;6;Ciências Biológicas;São Paulo;BR;Brasil;22
1997;M;6;Ciências Biológicas;Sorocaba;BR;Brasil;1
1997;M;6;Ciências Biológicas;Suzano;BR;Brasil;1
1997;M;6;Ciências Biológicas;Três Lagoas;BR;Brasil;1
1997;M;6;Ciências Biológicas;Tucson-Arizona;US;Estados Unidos da América;1
1997;M;6;Ciências Biológicas;Tunja;CO;Colômbia;1
1997;M;6;Ciências Biológicas;Umuarama;BR;Brasil;1
1997;M;6;Ciências Biológicas;Vargem Grande do Sul;BR;Brasil;1
1997;M;6;Ciências Biológicas;Vinhedo;BR;Brasil;1
1997;M;6;Ciências Biológicas;Volta Redonda;BR;Brasil;1
1997;M;6;Ciências Biológicas;;;;1
1997;M;7;Teoria e História Literária;Aracaju;BR;Brasil;1
1997;M;7;Teoria e História Literária;Araçatuba;BR;Brasil;1
1997;M;7;Teoria e História Literária;Bariri;BR;Brasil;1
1997;M;7;Teoria e História Literária;Belém;BR;Brasil;1
1997;M;7;Teoria e História Literária;Caçador;BR;Brasil;1
1997;M;7;Teoria e História Literária;Caldas da Rainha;PT;Portugal;1
1997;M;7;Teoria e História Literária;Campinas;BR;Brasil;9
1997;M;7;Teoria e História Literária;Careaçu;BR;Brasil;1
1997;M;7;Teoria e História Literária;Carvalhópolis;BR;Brasil;1
1997;M;7;Teoria e História Literária;Curitiba;BR;Brasil;1
1997;M;7;Teoria e História Literária;Dracena;BR;Brasil;1
1997;M;7;Teoria e História Literária;Franca;BR;Brasil;1
1997;M;7;Teoria e História Literária;Garça;BR;Brasil;1
1997;M;7;Teoria e História Literária;Guarabira;BR;Brasil;1
1997;M;7;Teoria e História Literária;Itápolis;BR;Brasil;1
1997;M;7;Teoria e História Literária;Itumbiara;BR;Brasil;1
1997;M;7;Teoria e História Literária;Jaguapitã;BR;Brasil;1
1997;M;7;Teoria e História Literária;João Monlevade;BR;Brasil;1
1997;M;7;Teoria e História Literária;Juiz de Fora;BR;Brasil;1
1997;M;7;Teoria e História Literária;Jundiaí;BR;Brasil;2
1997;M;7;Teoria e História Literária;Lençóis Paulista;BR;Brasil;1
1997;M;7;Teoria e História Literária;Limeira;BR;Brasil;1
1997;M;7;Teoria e História Literária;Marília;BR;Brasil;1
1997;M;7;Teoria e História Literária;Maruim;BR;Brasil;1
1997;M;7;Teoria e História Literária;Mogi Mirim;BR;Brasil;1
1997;M;7;Teoria e História Literária;Niterói;BR;Brasil;1
1997;M;7;Teoria e História Literária;Osaka;JP;Japão;1
1997;M;7;Teoria e História Literária;Ourinhos;BR;Brasil;1
1997;M;7;Teoria e História Literária;Paraisópolis;BR;Brasil;1
1997;M;7;Teoria e História Literária;Petrolina;BR;Brasil;1
1997;M;7;Teoria e História Literária;Piracicaba;BR;Brasil;1
1997;M;7;Teoria e História Literária;Porto Alegre;BR;Brasil;1
1997;M;7;Teoria e História Literária;Recife;BR;Brasil;1
1997;M;7;Teoria e História Literária;Richmond;AU;Austrália;1
1997;M;7;Teoria e História Literária;Rinópolis;BR;Brasil;1
1997;M;7;Teoria e História Literária;Rio Branco;BR;Brasil;1
1997;M;7;Teoria e História Literária;Rio Claro;BR;Brasil;1
1997;M;7;Teoria e História Literária;Rio de Janeiro;BR;Brasil;3
1997;M;7;Teoria e História Literária;Santo André;BR;Brasil;1
1997;M;7;Teoria e História Literária;Santos;BR;Brasil;1
1997;M;7;Teoria e História Literária;São Gonçalo;BR;Brasil;1
1997;M;7;Teoria e História Literária;São Paulo;BR;Brasil;9
1997;M;7;Teoria e História Literária;Serra Negra;BR;Brasil;1
1997;M;7;Teoria e História Literária;Stuttgart;DA;Alemanha;1
1997;M;7;Teoria e História Literária;Vera Cruz;BR;Brasil;1
1997;M;7;Teoria e História Literária;;;;1
1997;M;8;Engenharia Agrícola;Amparo;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Assis;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Barra;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Brasília;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Cachoeira do Sul;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Campinas;BR;Brasil;9
1997;M;8;Engenharia Agrícola;Castilho;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Catanduva;BR;Brasil;2
1997;M;8;Engenharia Agrícola;Chêne-Bougeries;CH;Suiça;1
1997;M;8;Engenharia Agrícola;Cotia;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Cruzeiro;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Curitiba;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Espírito Santo do Pinhal;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Farroupilha;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Ibaté;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Imbituba;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Indaiatuba;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Itajaí;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Itapetininga;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Itu;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Ituiutaba;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Jaboticabal;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Jacutinga;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Jundiaí;BR;Brasil;1
1997;M;8;Engenharia Agrícola;La Habana;CU;Cuba;1
1997;M;8;Engenharia Agrícola;Ladário;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Lavras;BR;Brasil;5
1997;M;8;Engenharia Agrícola;Lucélia;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Machado;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Manduri;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Mogi Guaçu;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Morro Agudo;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Paicol-Huila;CO;Colômbia;1
1997;M;8;Engenharia Agrícola;Pederneiras;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Piracicaba;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Ribeirão Preto;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Rio Claro;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Rio de Janeiro;BR;Brasil;1
1997;M;8;Engenharia Agrícola;Salta;AR;Argentina;1
